timestamp,high
1407196800,0
1409529600,0
1412121600,0
1414800000,0
1417392000,0
1420070400,0
1422748800,0
1425168000,0
1427846400,0
1430438400,0
1433116800,0
1435708800,0
1438387200,0
1441065600,0
1443657600,0
1446336000,0
1448928000,0
1451606400,0
1454284800,0
1456790400,0
1459468800,0
1462060800,0
1464739200,0
1467331200,0
1470009600,0
1472688000,0
1475280000,0
1477958400,0
1480550400,0
1483228800,0
1485907200,0
1488326400,0
1491004800,0
1493596800,0
1496275200,0
1498867200,0
1501545600,0
1504224000,0
1506816000,0
1509494400,0
1512086400,0
1514764800,0
1517443200,0
1519862400,0
1522540800,0
1525132800,0.2282
1527811200,0.2011
1530403200,0.1234
1533081600,0.0943
1535760000,0.07518
1538352000,0.22
1541030400,0.2058
1543622400,0.1649
1546300800,0.09144
1548979200,0.09358
1551398400,0.1066
1554076800,0.09896
1556668800,0.1198
1559347200,0.1417
1561939200,0.1295
1564617600,0.139
1567296000,0.1072
1569888000,0.1064
1572566400,0.1138
1575158400,0.1088
1577836800,0.1388
